,Unnamed: 0.1,Unnamed: 0,Name,Smiles,\DeltaG4,type,deltaG4_bin,deltaG4_realbin-27_-39
737,737,737,Carb_7_7_0,*[Ni@](C9=N(CC(C)C)CCN(CC(C)C)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-13.478275906129598,Carb,0,0
738,738,738,Carb_7_7_10,*[Ni@](C9=N(CC(C)C)C(C(C)C)=C(C(C)C)N(CC(C)C)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-21.23241042724603,Carb,0,0
739,739,739,Carb_7_7_14,*[Ni@](C9=N(CC(C)C)C(=O)C(=O)N(CC(C)C)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,4.117717141873982,Carb,1,0
740,740,740,Carb_7_7_19,*[Ni@](C9=N(CC(C)C)C1CCCCC1N(CC(C)C)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-3.537898391631092,Carb,1,0
741,741,741,Carb_7_73_27,*[Ni@](C9=N(CC(C)C)N=CN(B1CCCC1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-7.300445173953756,Carb,1,0
742,742,742,Carb_7_75_0,*[Ni@](C9=N(CC(C)C)CCO9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-7.092739539266106,Carb,1,0
743,743,743,Carb_7_75_16,*[Ni@](C9=N(CC(C)C)C(Cl)=C(Cl)O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-0.4951049722207901,Carb,1,0
744,744,744,Carb_7_76_19,*[Ni@](C9=N(CC(C)C)C1CCCCC1S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-4.0449260438231205,Carb,1,0
745,745,745,Carb_7_76_25,*[Ni@](C9=N(CC(C)C)C1C2=CC=CC(=C23)C=CC=C3C=1S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-4.666160418838766,Carb,1,0
746,746,746,Carb_7_8_11,*[Ni@](C9=N(CC(C)C)C(O)=C(O)N(C(C)(C)C)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-9.841858527743224,Carb,1,0
747,747,747,Carb_8_38_28,*[Ni@](C9=N(C(C)(C)C)N1C=CC=C1N(Cc1ncccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-14.525589211697628,Carb,0,0
748,748,748,Carb_8_40_10,*[Ni@](C9=N(C(C)(C)C)C(C(C)C)=C(C(C)C)N(N(C)C)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-21.699277472603377,Carb,0,0
749,749,749,Carb_8_60_25,*[Ni@](C9=N(C(C)(C)C)C1C2=CC=CC(=C23)C=CC=C3C=1N(C(=O)c1ccccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-19.249480501916,Carb,0,0
750,750,750,Carb_8_62_21,*[Ni@](C9=N(C(C)(C)C)C1CCCCCC=1N(C(=O)c1c2ccccc2ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-20.802566440025828,Carb,0,0
751,751,751,Carb_8_75_21,*[Ni@](C9=N(C(C)(C)C)C1CCCCCC=1O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.336590628184388,Carb,1,0
752,752,752,Carb_8_75_23,*[Ni@](C9=N(C(C)(C)C)C1C=COC=1O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.294420174207076,Carb,1,0
753,753,753,Carb_8_76_12,*[Ni@](C9=N(C(C)(C)C)C(OC)=C(OC)S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-4.430216858429108,Carb,1,0
754,754,754,Carb_8_76_8,*[Ni@](C9=N(C(C)(C)C)C=CS9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.669798156555176,Carb,1,0
755,755,755,Carb_8_8_15,*[Ni@](C9=N(C(C)(C)C)C(F)=C(F)N(C(C)(C)C)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-24.47349683953176,Carb,0,0
756,756,756,Carb_8_8_26,*[Ni@](C9=N(C(C)(C)C)C1N(C)C(=O)N(C)C(=O)C=1N(C(C)(C)C)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-27.113429179791154,Carb,0,1
757,757,757,Carb_8_9_1,*[Ni@](C9=N(C(C)(C)C)C(C)C(C)N(CCCCC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-10.843991151299964,Carb,1,0
758,758,758,Carb_9_12_11,*[Ni@](C9=N(CCCCC)C(O)=C(O)N(C1CCC1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-12.006138689659409,Carb,1,0
759,759,759,Carb_9_15_10,*[Ni@](C9=N(CCCCC)C(C(C)C)=C(C(C)C)N(C12CC3CC(C1)CC(C3)C2)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-17.200034573076582,Carb,0,0
760,760,760,Carb_9_32_25,*[Ni@](C9=N(CCCCC)C1C2=CC=CC(=C23)C=CC=C3C=1N(C(c1ccccc1)c2ccccc2)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.481417997079065,Carb,1,0
761,761,761,Carb_9_37_25,*[Ni@](C9=N(CCCCC)C1C2=CC=CC(=C23)C=CC=C3C=1N(c1ncccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-9.966732911743929,Carb,1,0
762,762,762,Carb_9_42_3,*[Ni@](C9=N(CCCCC)C(O)C(O)N(N(C(C)C)C(C)C)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-11.061109427799831,Carb,1,0
763,763,763,Carb_9_75_26,*[Ni@](C9=N(CCCCC)C1N(C)C(=O)N(C)C(=O)C=1O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-4.769071971944298,Carb,1,0
764,764,764,Carb_9_75_6,*[Ni@](C9=N(CCCCC)C(Cl)C(Cl)O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,3.123742141620661,Carb,1,0
765,765,765,Carb_9_76_21,*[Ni@](C9=N(CCCCC)C1CCCCCC=1S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-2.575926374909028,Carb,1,0
766,766,766,Carb_9_76_24,*[Ni@](C9=N(CCCCC)C1C=CN(C)C=1S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-4.910261602837205,Carb,1,0
767,767,767,Carb_9_9_16,*[Ni@](C9=N(CCCCC)C(Cl)=C(Cl)N(CCCCC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-4.743344084095952,Carb,1,0
768,768,768,Carb_9_9_17,*[Ni@](C9=N(CCCCC)C(C(F)(F)F)=C(C(F)(F)F)N(CCCCC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-10.30747055430642,Carb,1,0
769,769,769,Carb_9_9_18,*[Ni@](C9=N(CCCCC)C(C(Cl)(Cl)Cl)=C(C(Cl)(Cl)Cl)N(CCCCC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-11.115075241655545,Carb,1,0
770,770,770,Phos_0_0_0,*[Ni@](P([H])([H])[H])(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-28.040260666852657,Phos,0,1
771,771,771,Phos_0_0_58,*[Ni@](P([H])([H])Cc1ncccc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-16.3284239189503,Phos,0,0
772,772,772,Phos_0_1_2,*[Ni@](P([H])(C)CC)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-21.17718959345473,Phos,0,0
773,773,773,Phos_0_1_22,*[Ni@](P([H])(C)c1ccc(C(C)C)cc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-20.95065867485729,Phos,0,0
774,774,774,Phos_0_1_27,*[Ni@](P([H])(C)O)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-25.53775290081836,Phos,0,0
775,775,775,Phos_0_13_14,*[Ni@](P([H])(C1CCCC1)C1CCCCC1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-18.26115308652172,Phos,0,0
776,776,776,Phos_0_13_42,*[Ni@](P([H])(C1CCCC1)C1OC=CC=1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-21.73379049343758,Phos,0,0
777,777,777,Phos_0_1_42,*[Ni@](P([H])(C)C1OC=CC=1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-22.978141772230817,Phos,0,0
778,778,778,Phos_0_15_21,*[Ni@](P([H])(C12CC3CC(C1)CC(C3)C2)c1cc(C(C)C)ccc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-19.96170375063665,Phos,0,0
779,779,779,Phos_0_1_6,*[Ni@](P([H])(C)C(C)CC)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-16.922047877641017,Phos,0,0
780,780,780,Phos_0_1_7,*[Ni@](P([H])(C)CC(C)C)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-19.663009242243994,Phos,0,0
781,781,781,Phos_0_1_9,*[Ni@](P([H])(C)CCCCC)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-14.15473111493654,Phos,0,0
782,782,782,Phos_0_20_54,*[Ni@](P([H])(c1cc(C)cc(C)c1)CCC(=O)N)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-19.46220621235097,Phos,0,0
783,783,783,Phos_0_2_16,*[Ni@](P([H])(CC)c1ccccc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-21.20103495339721,Phos,0,0
784,784,784,Phos_0_2_29,*[Ni@](P([H])(CC)CCO)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-18.75061047331275,Phos,0,0
785,785,785,Phos_0_2_39,*[Ni@](P([H])(CC)c1ccc(OC)cc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-20.37711501944124,Phos,0,0
786,786,786,Phos_0_2_5,*[Ni@](P([H])(CC)CCCC)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-17.644311277570964,Phos,0,0
787,787,787,Phos_0_25_25,*[Ni@](P([H])(c1c2ccccc2ccc1)c1c2ccccc2ccc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-15.829553890061696,Phos,0,0
788,788,788,Phos_0_28_28,*[Ni@](P([H])(CO)CO)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-21.78587377967278,Phos,0,0
789,789,789,Phos_0_2_9,*[Ni@](P([H])(CC)CCCCC)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-19.03549977268687,Phos,0,0
790,790,790,Phos_0_30_30,*[Ni@](P([H])(CCCO)CCCO)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-17.026214449826057,Phos,0,0
791,791,791,Phos_0_31_50,*[Ni@](P([H])(OC)N1CCCC1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-18.5196869880797,Phos,0,0
792,792,792,Phos_0_3_3,*[Ni@](P([H])(CCC)CCC)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-20.63000133585481,Phos,0,0
793,793,793,Phos_0_3_37,*[Ni@](P([H])(CCC)c1c(OC)cccc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-19.880755028426293,Phos,0,0
794,794,794,Phos_0_3_7,*[Ni@](P([H])(CCC)CC(C)C)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-19.100133248005022,Phos,0,0
795,795,795,Phos_0_4_4,*[Ni@](P([H])(C(C)C)C(C)C)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-20.2572607109025,Phos,0,0
796,796,796,Phos_0_4_47,*[Ni@](P([H])(C(C)C)N(C)C)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-14.618460613023151,Phos,0,0
797,797,797,Phos_0_5_5,*[Ni@](P([H])(CCCC)CCCC)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-19.080052944730365,Phos,0,0
798,798,798,Phos_0_65_65,*[Ni@](P([H])(c1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)1)c1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-22.976886753151305,Phos,0,0
799,799,799,Phos_0_6_8,*[Ni@](P([H])(C(C)CC)C(C)(C)C)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-20.22086516130636,Phos,0,0
800,800,800,Phos_0_7_18,*[Ni@](P([H])(CC(C)C)c1cc(C)ccc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-20.21396255708244,Phos,0,0
801,801,801,Phos_0_9_34,*[Ni@](P([H])(CCCCC)OCC)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-20.778093570971635,Phos,0,0
802,802,802,Phos_10_10_10,*[Ni@](P(CCCCCC)(CCCCCC)CCCCCC)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-29.333557684895712,Phos,0,1
803,803,803,Phos_10_10_19,*[Ni@](P(CCCCCC)(CCCCCC)c1ccc(C)cc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-16.879377233788748,Phos,0,0
804,804,804,Phos_10_10_44,*[Ni@](P(CCCCCC)(CCCCCC)C(=O)c1c(C)cc(C)cc(C)1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-18.79767368294455,Phos,0,0
805,805,805,Phos_10_12_62,*[Ni@](P(CCCCCC)(C1CCC1)c1ccc(C(Cl)(Cl)Cl)cc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-20.29553878811916,Phos,0,0
806,806,806,Phos_10_14_14,*[Ni@](P(CCCCCC)(C1CCCCC1)C1CCCCC1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-13.769440300330553,Phos,0,0
807,807,807,Phos_10_14_19,*[Ni@](P(CCCCCC)(C1CCCCC1)c1ccc(C)cc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-23.78260891316528,Phos,0,0
808,808,808,Phos_10_16_49,*[Ni@](P(CCCCCC)(c1ccccc1)N(CC)CC)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-20.192627235013628,Phos,0,0
809,809,809,Phos_10_29_29,*[Ni@](P(CCCCCC)(CCO)CCO)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-15.524584287983632,Phos,0,0
810,810,810,Phos_10_32_55,*[Ni@](P(CCCCCC)(COC)c1cc(N(C)C)ccc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-17.9762637871476,Phos,0,0
811,811,811,Phos_10_34_34,*[Ni@](P(CCCCCC)(OCC)OCC)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-17.388287413886648,Phos,0,0
812,812,812,Phos_10_42_61,*[Ni@](P(CCCCCC)(C1OC=CC=1)c1ccc(C(F)(F)F)cc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-19.497974251693968,Phos,0,0
813,813,813,Phos_10_46_59,*[Ni@](P(CCCCCC)(N)c1ccc(F)cc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-15.609298066576448,Phos,0,0
814,814,814,Phos_10_66_67,*[Ni@](P(CCCCCC)(C(O)C(Cl)(Cl)Cl)[Si]([CH3])([CH3])[CH3])(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-28.67592776056928,Phos,0,1
815,815,815,Phos_1_10_10,*[Ni@](P(C)(CCCCCC)CCCCCC)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-27.429693952728737,Phos,0,1
816,816,816,Phos_11_11_11,*[Ni@](P(C1CC1)(C1CC1)C1CC1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-3.255519130415994,Phos,1,0
817,817,817,Phos_11_11_46,*[Ni@](P(C1CC1)(C1CC1)N)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-14.606537933337272,Phos,0,0
818,818,818,Phos_1_1_1,*[Ni@](P(C)(C)C)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-17.78926596484633,Phos,0,0
819,819,819,Phos_11_14_64,*[Ni@](P(C1CC1)(C1CCCCC1)c1c(F)c(F)c(F)c(F)c(F)1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-25.72663325131085,Phos,0,0
820,820,820,Phos_11_16_16,*[Ni@](P(C1CC1)(c1ccccc1)c1ccccc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-21.441371080442472,Phos,0,0
821,821,821,Phos_11_16_30,*[Ni@](P(C1CC1)(c1ccccc1)CCCO)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-22.55959295644085,Phos,0,0
822,822,822,Phos_11_16_53,*[Ni@](P(C1CC1)(c1ccccc1)N1C=CC=CC=C1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-18.47701634451279,Phos,0,0
823,823,823,Phos_11_18_32,*[Ni@](P(C1CC1)(c1cc(C)ccc1)COC)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-15.897952422903742,Phos,0,0
824,824,824,Phos_11_20_20,*[Ni@](P(C1CC1)(c1cc(C)cc(C)c1)c1cc(C)cc(C)c1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-18.31888395790132,Phos,0,0
825,825,825,Phos_11_20_50,*[Ni@](P(C1CC1)(c1cc(C)cc(C)c1)N1CCCC1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-16.443885661424147,Phos,0,0
826,826,826,Phos_1_12_12,*[Ni@](P(C)(C1CCC1)C1CCC1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-19.967978844607416,Phos,0,0
827,827,827,Phos_1_12_23,*[Ni@](P(C)(C1CCC1)c1cc(C(C)(C)C)ccc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-17.76667562426872,Phos,0,0
828,828,828,Phos_11_23_23,*[Ni@](P(C1CC1)(c1cc(C(C)(C)C)ccc1)c1cc(C(C)(C)C)ccc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-22.473624159053884,Phos,0,0
829,829,829,Phos_11_27_29,*[Ni@](P(C1CC1)(O)CCO)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-15.112938075561509,Phos,0,0
830,830,830,Phos_11_31_48,*[Ni@](P(C1CC1)(OC)N(C(C)C)C(C)C)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-16.721244847177278,Phos,0,0
831,831,831,Phos_1_13_30,*[Ni@](P(C)(C1CCCC1)CCCO)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-20.07904802101637,Phos,0,0
832,832,832,Phos_11_53_62,*[Ni@](P(C1CC1)(N1C=CC=CC=C1)c1ccc(C(Cl)(Cl)Cl)cc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-16.260025386108257,Phos,0,0
833,833,833,Phos_1_16_28,*[Ni@](P(C)(c1ccccc1)CO)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-19.88703012325313,Phos,0,0
834,834,834,Phos_11_63_64,*[Ni@](P(C1CC1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(F)c(F)c(F)c(F)c(F)1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-19.375609905281568,Phos,0,0
835,835,835,Phos_11_65_65,*[Ni@](P(C1CC1)(c1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)1)c1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-29.179190354095983,Phos,0,1
836,836,836,Phos_11_65_67,*[Ni@](P(C1CC1)(c1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)1)[Si]([CH3])([CH3])[CH3])(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-26.99357487096706,Phos,0,0
837,837,837,Phos_1_1_67,*[Ni@](P(C)(C)[Si]([CH3])([CH3])[CH3])(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-18.06662515059946,Phos,0,0
838,838,838,Phos_1_1_8,*[Ni@](P(C)(C)C(C)(C)C)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-16.827921457235984,Phos,0,0
839,839,839,Phos_1_19_59,*[Ni@](P(C)(c1ccc(C)cc1)c1ccc(F)cc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-18.1274935692498,Phos,0,0
840,840,840,Phos_12_12_12,*[Ni@](P(C1CCC1)(C1CCC1)C1CCC1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-23.06034551323533,Phos,0,0
841,841,841,Phos_12_12_23,*[Ni@](P(C1CCC1)(C1CCC1)c1cc(C(C)(C)C)ccc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-17.949908389902177,Phos,0,0
842,842,842,Phos_12_12_43,*[Ni@](P(C1CCC1)(C1CCC1)C(=O)c1ccccc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-12.35754399282827,Phos,1,0
843,843,843,Phos_12_15_16,*[Ni@](P(C1CCC1)(C12CC3CC(C1)CC(C3)C2)c1ccccc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-26.36794792988652,Phos,0,0
844,844,844,Phos_12_15_50,*[Ni@](P(C1CCC1)(C12CC3CC(C1)CC(C3)C2)N1CCCC1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-21.058590303995505,Phos,0,0
845,845,845,Phos_12_16_35,*[Ni@](P(C1CCC1)(c1ccccc1)OC(C)C)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-18.145691343762515,Phos,0,0
846,846,846,Phos_1_2_2,*[Ni@](P(C)(CC)CC)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-17.20003457279122,Phos,0,0
847,847,847,Phos_12_22_22,*[Ni@](P(C1CCC1)(c1ccc(C(C)C)cc1)c1ccc(C(C)C)cc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-16.486556305561773,Phos,0,0
848,848,848,Phos_12_24_24,*[Ni@](P(C1CCC1)(c1ccc(C(C)(C)C)cc1)c1ccc(C(C)(C)C)cc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-13.879881967057072,Phos,0,0
849,849,849,Phos_12_25_57,*[Ni@](P(C1CCC1)(c1c2ccccc2ccc1)c1ncccc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-17.11594830359548,Phos,0,0
850,850,850,Phos_12_29_46,*[Ni@](P(C1CCC1)(CCO)N)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-20.52834480125808,Phos,0,0
851,851,851,Phos_1_2_3,*[Ni@](P(C)(CC)CCC)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-18.763160662395705,Phos,0,0
852,852,852,Phos_1_23_23,*[Ni@](P(C)(c1cc(C(C)(C)C)ccc1)c1cc(C(C)(C)C)ccc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-19.989314166961584,Phos,0,0
853,853,853,Phos_12_32_39,*[Ni@](P(C1CCC1)(COC)c1ccc(OC)cc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-16.28449825630388,Phos,0,0
854,854,854,Phos_1_24_36,*[Ni@](P(C)(c1ccc(C(C)(C)C)cc1)CCOCC)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-18.077292812061906,Phos,0,0
855,855,855,Phos_1_2_44,*[Ni@](P(C)(CC)C(=O)c1c(C)cc(C)cc(C)1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-18.481408910292323,Phos,0,0
856,856,856,Phos_12_44_48,*[Ni@](P(C1CCC1)(C(=O)c1c(C)cc(C)cc(C)1)N(C(C)C)C(C)C)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-41.769540361489966,Phos,0,0
857,857,857,Phos_1_24_56,*[Ni@](P(C)(c1ccc(C(C)(C)C)cc1)c1ccc(N(C)C)cc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-19.42204560580165,Phos,0,0
858,858,858,Phos_12_48_62,*[Ni@](P(C1CCC1)(N(C(C)C)C(C)C)c1ccc(C(Cl)(Cl)Cl)cc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-34.63726772507162,Phos,0,1
859,859,859,Phos_12_54_58,*[Ni@](P(C1CCC1)(CCC(=O)N)Cc1ncccc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-15.664518899226314,Phos,0,0
860,860,860,Phos_1_2_55,*[Ni@](P(C)(CC)c1cc(N(C)C)ccc1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-17.09461298152667,Phos,0,0
861,861,861,Phos_12_56_63,*[Ni@](P(C1CCC1)(c1ccc(N(C)C)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-20.2785960324006,Phos,0,0
