,MOF,U_N2 (mol/kg),D_N2 (cm2/s),U_N2_binary,D_N2_binary,mofkey,mofid,formula_primitive
2553,ARUYES_clean,2.5194566638,2.14716419738112e-06,1,0,NaBi.KKEYFWRCBNTPAC.MOFkey-v1.UNKNOWN,[Bi].[Na].[O-]C(=O)c1ccc(cc1)C(=O)[O-] MOFid-v1.UNKNOWN.cat0;ARUYES_clean,Na4 Bi4 H32 C64 O32
2554,FARFOU_clean,0.1583416277,0.000230781920886,0,1,Zn.CBMYFVSIIYILRH.MOFkey-v1.ths,I[Zn]I.n1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1 MOFid-v1.ths.cat1;FARFOU_clean,Zn12 H96 C144 I24 N48
2555,UMODEH08_clean,0.569941905,0.0002389734384654,1,1,Cu.JYMQBKIOEMKLHD.MOFkey-v1.nbo,"CCOc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OCC)c1ccc(cc1)C(=O)[O-].[Cu][Cu] MOFid-v1.nbo,fof.cat0;UMODEH08_clean",Cu6 H90 C132 O30
2556,CAVPIA_manual,0.3236970639,0.0004448202118658,0,1,Cu.MWVTWFVJZLCBMC.SATWKVZGMWCXOJ.MOFkey-v1.ith-d,[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].n1ccc(cc1)c1ccncc1 MOFid-v1.ith-d.cat0;CAVPIA_manual,Cu12 H168 C276 N12 O48
2557,HAQJIV_clean,0.4803283327,0.0001939819905622,1,1,Cu.QJDKJZRTSFSCQG.MOFkey-v1.nbo,"[Cu][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1CCN(C(C1)C)c1cc(cc(c1)C(=O)[O-])C(=O)[O-] MOFid-v1.nbo,fof.cat0;HAQJIV_clean",Cu6 H48 C63 N6 O24
2558,SETQEP_clean,0.334814065,0.000479762594905,0,1,Fe.KKEYFWRCBNTPAC.MOFkey-v1.rna,[Fe].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O] MOFid-v1.rna.cat0;SETQEP_clean,Fe2 H8 C16 O10
2559,DUQYEU_clean,0.1375286066,0.0002071471976477,0,1,Dy.MUBZPKHOEPUJKR.MOFkey-v1.ERROR,[Dy].[O-]C(=O)C(=O)[O-] MOFid-v1.ERROR.cat0;DUQYEU_clean,Dy4 C16 O32
2560,BUGSAY_clean,0.2227998157,3.79470344596835e-05,0,0,Dy.VFVJVIQJUQHXHY.MOFkey-v1.sra,[Dy].[O-]C(=O)C1CCN(CC1)CP(=O)([O])[O] MOFid-v1.sra.cat0;BUGSAY_clean,Dy4 P4 H44 C28 N4 O20
2561,VUQJUN_clean,0.5536166965,0.0001658949157735,1,1,Mn.NEQFBGHQPUXOFH.MOFkey-v1.UNKNOWN,[Mn].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-] MOFid-v1.UNKNOWN.cat0;VUQJUN_clean,Mn8 H64 C112 O32
2562,KOBFIR_clean,0.4034577868,0.0001482216388131,1,1,Cd.PCCVSPMFGIFTHU.MOFkey-v1.ahq,"N#C[C](c1ccc(cc1)[C](C#N)C#N)C#N.[Cd] MOFid-v1.ahq,ahr.cat0;KOBFIR_clean",Cd2 H12 C36 N12
2563,ROBWAH_clean,0.3702072749,4.959068946911189e-05,1,0,Ag.RIHQJICBZIVOGL.MOFkey-v1.ERROR,[Ag].c1ccc(cn1)c1ccnc(n1)SCc1cccc(c1)CSc1nccc(n1)c1cccnc1 MOFid-v1.ERROR.cat0;ROBWAH_clean,Ag6 H80 C104 S8 N24
2564,REZXOK_clean,0.2075576236,0.0008953438647786,0,1,Fe.AUHWIOALGNRQEY.MOFkey-v1.acs,[Fe][O]([Fe])[Fe].[O-]C(=O)C1=[C][C]=C2C(=[C]1)[C]=[C]C(=[C]2)C(=O)[O-] MOFid-v1.acs.cat0;REZXOK_clean,Fe6 C72 O26
2565,WIKYAQ_clean,0.7240666540999999,4.69701191991073e-06,1,0,K.FLXFIVBLRNSMMB.MOFkey-v1.srs,OCC1OC2C(C1OP(=O)([O])OC(C)CNC(=O)CCC1(C3=C([C]4N5[Co]67(N8[CH]N2c2cc(C)c(cc82)C)N2C(=C[C]5C(C4CCC(=O)N)(C)C)C(C([C]2C(=C2N7C(C(N36)C1CC(=O)N)(C)C(C2CCC(=O)N)(C)CC(=O)N)C)(C)CC(=O)N)CCC(=O)N)C)C)O.[K] MOFid-v1.srs.cat0;WIKYAQ_clean,K4 Co4 P4 H352 C252 N56 Cl4 O56
2566,KEFBII_clean,0.3993240161,0.00022169053289,1,1,Zn.YFRIPYPPJIRELM.MOFkey-v1.hyw,"[O-]C(=O)c1cc(C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Zn][Zn] MOFid-v1.hyw,hyx.cat0;KEFBII_clean",Zn16 H48 C144 O64
2567,TOXHAR_clean,0.3730358193,0.000115950424761,1,0,Zn.JQUAHAWIFKDJTQ.MOFkey-v1.UNKNOWN,[O-]C(=O)COc1ccc(cc1)c1c(C)c(c2ccc(cc2)OCC(=O)[O-])c(c(c1C)c1ccc(cc1)OCC(=O)[O-])C.[Zn] MOFid-v1.UNKNOWN.cat0;TOXHAR_clean,Zn2 H54 C66 O18
2568,MIHLAR_clean,0.1692626809,5.98210857359675e-05,0,0,La.JXOXQMPOTJZPQY.MOFkey-v1.UNKNOWN,[La].[O-]C(=O)c1cccc(c1)C1=C2C=CC(=C(c3cccc(c3)C(=O)[O-])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1cccc(c1)C(=O)[O-])[N]4)c1cccc(c1)C(=O)[O-])C=C3)[N]2 MOFid-v1.UNKNOWN.cat0;MIHLAR_clean,La4 H96 C192 N16 O32
2569,XUJQAV_clean,0.4467952088,0.0001174845232838,1,0,Ni.QMKYBPDZANOJGF.QTBSBXVTEAMEQO.MOFkey-v1.pyr,[Ni].[O-]C(=O)C.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-] MOFid-v1.pyr.cat0;XUJQAV_clean,Ni12 H48 C88 O64
2570,JIXWUJ01_clean,0.1099087024,1.83514280055726e-05,0,0,Mn.BDAGIHXWWSANSR.MOFkey-v1.met,[Mn].[O-]C=O MOFid-v1.met.cat0;JIXWUJ01_clean,Mn12 H24 C24 O48
2571,MOXNUJ_clean,0.2673123148,0.0001269784523648,0,0,Cu.OTPHKFZNHRRWOG.MOFkey-v1.dia,[Cu].n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1 MOFid-v1.dia.cat0;MOXNUJ_clean,Cu4 H48 C50 N8 O8
2572,LECFEG_clean,0.3978304775,0.0001143050389237,1,0,Cu.QHRPTUNIOLMYNP.MOFkey-v1.twf-d,[Cu][Cu].[Cu][OH]([Cu])[Cu].[O-]C(=O)c1cc(cc(c1)n1cnnc1)C(=O)[O-] MOFid-v1.twf-d.cat0;LECFEG_clean,Cu18 H64 C120 Se4 N36 O68
2573,WABVIF_clean,0.1049967166999999,0.0001450511700849,0,1,Cu.BVKZGUZCCUSVTD.MOFkey-v1.dia,[Cu].[O-]C(=O)[O-] MOFid-v1.dia.cat0;WABVIF_clean,Cu4 C8 O24
2574,IVUVIG_clean,0.4803844993,0.0001973243480214,1,1,Sm.MXBBZODCMBYDCL.MOFkey-v1.sql,[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Sm] MOFid-v1.sql.cat0;IVUVIG_clean,Sm4 H18 C48 N6 O24
2575,TEJLOL_clean,0.2661111657,5.646717820164201e-05,0,0,Cd.TWBYWOBDOCUKOW.WQDFBWOKBKMDBL.XLTORTMOVVGLEX.MOFkey-v1.ERROR,NC1=C2[N]C=[N]=C2[N]C=N1.N[C]1N=C[N]C2=[N]=CN=C12.Nc1ncnc2=[N]=CN=c12.[Cd].[O-]C(=O)c1ccncc1 MOFid-v1.ERROR.cat0;TEJLOL_clean,Cd8 H48 C64 N44 O8
2576,KOJTOU_clean,0.3963743459,8.40327507823136e-05,1,0,Ni.TWBYWOBDOCUKOW.WQFXJSOUBPGBGW.MOFkey-v1.ERROR,[Ni][OH]1[Ni][OH]([Ni]1)[Ni].[O-]C(=O)c1cc(C(=O)[O-])c(nc1C)C.[O-]C(=O)c1ccncc1 MOFid-v1.ERROR.cat0;KOJTOU_clean,Ni16 H96 C120 N16 O56
2577,VEMMEG_clean,0.3255845447,0.0002144685527512,0,1,Mn.QHYKEKLOIPLPQV.MOFkey-v1.pcu,N1=NN=C([N]1)c1ccc(cc1)C1=NN=N[N]1.[Mn] MOFid-v1.pcu.cat0;VEMMEG_clean,Mn3 H12 C24 N24
2578,VUKHOZ_clean,0.0951485249,8.63512663073443e-05,0,0,Ag.PHQYMDAUTAXXFZ.MOFkey-v1.ERROR,[Ag][Ag][Ag][Ag].[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-] MOFid-v1.ERROR.cat0;VUKHOZ_clean,Ag16 H64 C136 O32 F48
2579,XOPLOE_clean,0.3803216488,0.0002360081243113,1,1,Cu.WVDRSXGPQWNUBN.MOFkey-v1.lvt,[Cu][Cu].[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-] MOFid-v1.lvt.cat0;XOPLOE_clean,Cu8 H64 C112 O40
2580,CUVXAT_clean,0.4083462737,0.0001522293045479,1,1,Mn.PHQYMDAUTAXXFZ.MOFkey-v1.pcu,[Mn].[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-] MOFid-v1.pcu.cat0;CUVXAT_clean,Mn6 H80 C150 N8 O24 F36
2581,CUWVAT_clean,0.5785217085000001,9.33947442841285e-05,1,0,Eu.CJPGCVKDNLBOIY.LFWKRDQARSZNBX.MOFkey-v1.bcu,[Eu].[N][C]1N=N[C]2[N]31[C]1[N]23[C](N=N1)[N].[O-]C(=O)c1cc([N])c(cc1[N])C(=O)[O-] MOFid-v1.bcu.cat0;CUWVAT_clean,Eu2 H6 C28 N14 O12
2582,ESUSOC_clean,0.3570517948,8.665543757581959e-05,1,0,Co.JJVNJNWFOZLIFJ.MOFkey-v1.UNKNOWN,[Co].[O-]C(=O)C1=CC=C2C(=NN=N2)[CH]1.[O-]C(=O)C1=C[CH]C2=NN=NC2=C1.[O-]C(=O)c1ccc2=N[N]N=c2c1.[OH] MOFid-v1.UNKNOWN.cat0;ESUSOC_clean,Co6 H16 C28 N12 O12
2583,CAVNOE_clean,0.2156494271,0.0004173166626005,0,1,Sc.KUARMWOYPFYVNS.MOFkey-v1.rna,[O-]C(=O)c1c2N3OON(c1c1c(c2N2OON1OO2)C(=O)[O-])OO3.[O].[Sc] MOFid-v1.rna.cat0;CAVNOE_clean,Sc2 C16 N8 O26
2584,DAPBED_clean,0.3717861911,0.000161345913086,1,1,Fe.QMKYBPDZANOJGF.MOFkey-v1.tbo,[Fe][Fe].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-] MOFid-v1.tbo.cat0;DAPBED_clean,Fe12 H24 C72 O48
2585,WAYMOA_manual,1.6253069348,9.746482528968608e-05,1,0,Al.KKEYFWRCBNTPAC.MOFkey-v1.rna,[Al].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[OH] MOFid-v1.rna.cat0;WAYMOA_manual,Al2 H10 C16 O10
2586,RUSXAG_clean,0.412699252,2.86678925967386e-05,1,0,Gd.FDFGHPKPHFUHBP.MOFkey-v1.pcu,[Gd].[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-] MOFid-v1.pcu.cat0;RUSXAG_clean,Gd2 H24 C48 O12
2587,NIYJAI_clean,0.4782286277,2.74023612449114e-05,1,0,Cd.JEQRPFMVNJRTCR.MOFkey-v1.pts,Br[Cd]Br.CC(c1cc2Sc3cc(cc(c3OCc3cccnc3)Sc3cc(cc(Sc4c(c(Sc(c1)c2OCc1cccnc1)cc(c4)C(C)(C)C)OCc1cccnc1)c3OCc1cccnc1)C(C)(C)C)C(C)(C)C)(C)C MOFid-v1.pts.cat0;NIYJAI_clean,Cd2 H136 C128 S8 Br4 N8 O8
2588,OSAWEL_clean,0.9249749192,0.0001935102115328,1,1,Ca.OYFRNYNHAZOYNF.MOFkey-v1.UNKNOWN,[Ca].[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-] MOFid-v1.UNKNOWN.cat0;OSAWEL_clean,Ca2 H8 C16 O12
2589,FIJDIM09_clean,0.4469988234,9.40078546692389e-05,1,0,Mn.KKEYFWRCBNTPAC.MOFkey-v1.UNKNOWN,[Mn].[O-]C(=O)c1ccc(cc1)C(=O)[O-] MOFid-v1.UNKNOWN.cat0;FIJDIM09_clean,Mn6 H24 C48 O24
2590,EMAMOW_clean,0.149735717,4.7922393681850106e-05,0,0,Ni.MGFJDEHFNMWYBD.TXXHDPDFNKHHGW.MOFkey-v1.neb,[Ni].[O-]C(=O)C=CC=CC(=O)[O-].n1ccc(cc1)C=Cc1ccncc1 MOFid-v1.neb.cat0;EMAMOW_clean,Ni4 H56 C72 N8 O16
2591,SODZIV_clean,0.2695219926,8.906908396274509e-05,0,0,Cd.FTHDNRBKSLBLDA.MWVTWFVJZLCBMC.MOFkey-v1.UNKNOWN,[Cd].[O-]C(=O)C1CC(CC(C1)C(=O)[O-])C(=O)[O-].n1ccc(cc1)c1ccncc1 MOFid-v1.UNKNOWN.cat0;SODZIV_clean,Cd8 H100 C116 N16 O24
2592,KINDOC_clean,0.6523688264,3.76482815587615e-05,1,0,Tm.NEOZDUDLYDUOTE.MOFkey-v1.pcu,[O-]C(=O)c1c(C)c(C)c(c(c1C)C)C(=O)[O-].[Tm] MOFid-v1.pcu.cat0;KINDOC_clean,Tm2 H36 C36 O12
2593,YODWOF_clean,0.312755256,0.0008064125807309,0,1,Zn.AJHBVLVCAKSJLK.MOFkey-v1.ERROR,"[O-]C(=O)c1cc(C#Cc2cccc(c2)C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Zn].[Zn][Zn] MOFid-v1.ERROR,zjz.cat0;YODWOF_clean",Zn28 H120 C312 O96
2594,KEGZOL01_clean,0.1284457875,0.0001493329579585,0,1,CuZn.JEVCWSUVFOYBFI.MOFkey-v1.dia,[C]#N.[Cu].[Zn] MOFid-v1.dia.cat0;KEGZOL01_clean,Zn1 Cu1 C4 N4
2595,AQOLEZ_clean,0.4216096504,0.0003939417069349,1,1,Co.SRBXVEKGWLSQKZ.MOFkey-v1.the,Cl[Co].N1=NN[C](N1)c1cc(cc(c1)c1[nH]nnc1)c1[nH]nnc1.[Co] MOFid-v1.the.cat0;AQOLEZ_clean,Co12 H72 C88 N80 Cl3
2596,FIRNIF_clean,0.4284021944,0.0003148873950886,1,1,Ni.CBMYFVSIIYILRH.FFSBOABNRUJQFW.MOFkey-v1.UNKNOWN,[Ni].[O-]C(=O)c1cc(F)c(cc1C(=O)[O-])F.n1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccncc1)c1ccncc1 MOFid-v1.UNKNOWN.cat0;FIRNIF_clean,Ni3 H42 C78 N18 O12 F6
2597,CADQAB_clean,0.8271103325,0.0001368856132115,1,1,Pr.OYFRNYNHAZOYNF.MOFkey-v1.pcu,[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-].[Pr] MOFid-v1.pcu.cat0;CADQAB_clean,Pr2 H12 C24 O18
2598,NIHBIQ02_clean,0.1266606354,1.7152554166449303e-05,0,0,Fe.BDAGIHXWWSANSR.MOFkey-v1.met,[Fe].[O-]C=O MOFid-v1.met.cat0;NIHBIQ02_clean,Fe12 H24 C24 O48
2599,AGONAM_clean,0.2818369611,0.0001348557925076,0,1,Cd.CYIDZMCFTVVTJO.MOFkey-v1.sql,[Cd].[O-]C(=O)c1cc(C(=O)O)c(cc1C(=O)[O-])C(=O)[O-] MOFid-v1.sql.cat0;AGONAM_clean,Cd4 H12 C40 O32
2600,LASDEQ_clean,0.3476230597,0.0001722762712493,0,1,Cu.QXHHVVLSXUUCGD.MOFkey-v1.rhr,"[Cu][Cu].[O-]C(=O)c1cc(OCOc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-] MOFid-v1.rhr,ucp.cat0;LASDEQ_clean",Cu48 H192 C408 O240
2601,EXEMUR_clean,0.1415104107,8.398297058244449e-05,0,0,Cd.UUSBAMFDVNKOTN.MOFkey-v1.ERROR,Cl[Cd]Cl.[O-]C(=O)c1ccc(cc1)N1[CH]C=C(C=C1)C1=C[CH]N(C=C1)c1ccc(cc1)C(=O)[O-] MOFid-v1.ERROR.cat2;EXEMUR_clean,Cd8 H96 C144 N12 Cl12 O24
2602,EREGOY_clean,0.3870579771,0.0002160942856961,1,1,Cd.FQBOIKZICWAJBY.MOFkey-v1.dia,[Cd].[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-] MOFid-v1.dia.cat1;EREGOY_clean,Cd8 H96 C132 O48
2603,OQIQIQ_clean,0.4001134621,0.0001342958182213,1,1,Er.YCGAZNXXGKTASZ.MOFkey-v1.ERROR,[Er][Er].[O-]C(=O)c1ccc(s1)C(=O)[O-] MOFid-v1.ERROR.cat0;OQIQIQ_clean,Er8 H24 C72 S12 O48
2604,NEDWIE_clean,0.2917721198999999,0.0003441497317325,0,1,MnNi.FQBOIKZICWAJBY.MOFkey-v1.bex,"[Mn].[Ni].[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-] MOFid-v1.bex,fsh.cat0;NEDWIE_clean",Mn1 Ni3 H48 C66 O24
2605,ZIMLAK_clean,0.1493484719999999,0.0001012844208901,0,0,Er.WJJMNDUMQPNECX.MOFkey-v1.UNKNOWN,[Er].[O-]C(=O)c1cccc(n1)C(=O)[O-] MOFid-v1.UNKNOWN.cat0;ZIMLAK_clean,Er8 H24 C56 N8 O32
2606,ISENUQ_clean,0.444040869,4.31999529096996e-05,1,0,Dy.KRJLBWKAYPGJOF.MOFkey-v1.kgd,"[Dy].[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Ni]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)O MOFid-v1.kgd,UNKNOWN.cat0;ISENUQ_clean",Dy4 Ni4 H100 C192 N16 O32
2607,XEGKUR_clean,0.2332298230999999,0.0001132128153938,0,0,Gd.NDWWJIRHANYVLU.MOFkey-v1.pcu,[Gd].[O-]C(=O)c1cc(N(=O)=O)c(c(c1)N(=O)=O)c1c(cc(cc1N(=O)=O)C(=O)[O-])N(=O)=O MOFid-v1.pcu.cat0;XEGKUR_clean,Gd4 H24 C84 N24 O72
2608,WOQTUT_clean,0.0615768083,7.18958176722485e-05,0,0,Fe.YXUXCIBWQAOXRL.MOFkey-v1.UNKNOWN,[Fe].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-] MOFid-v1.UNKNOWN.cat0;WOQTUT_clean,Fe6 H30 C30 O24
2609,NIGDIS_clean,0.422887784,0.0002723769025048,1,1,Cu.OHXZIXBBRUEXSJ.MOFkey-v1.ERROR,"[Cu][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1ccc2c(c1)cc(cc2)c1cc(cc(c1)C(=O)[O-])C(=O)[O-] MOFid-v1.ERROR,UNKNOWN.cat0;NIGDIS_clean",Cu12 H72 C156 O48
2610,IXOFEH_clean,0.3533962532999999,0.000363328318524,1,1,V.KKEYFWRCBNTPAC.MOFkey-v1.rna,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;IXOFEH_clean,V4 H16 C32 O20
2611,CAWDOU02_clean,0.4454357681,9.847881841349672e-05,1,0,Cu.FFGFSQOCKQVECP.MOFkey-v1.dia,[Cu].n1ccc(cc1)c1nnc(o1)c1ccncc1 MOFid-v1.dia.cat0;CAWDOU02_clean,Cu4 H64 C96 N32 O8
2612,XEXLET_clean,0.1886443807999999,0.0001257112789174,0,0,Cd.CRPXTZDOBYLBTC.MOFkey-v1.UNKNOWN,[Cd].[O-]C(=O)c1ccc2c3c1c(ccc3C(=O)N(C2=O)c1ccncc1)C(=O)[O-] MOFid-v1.UNKNOWN.cat0;XEXLET_clean,Cd4 H32 C76 N8 O24
2613,ENESUN_clean,0.3677661146,0.0001942301462547,1,1,Co.WPQZEOHUQXVLFE.MOFkey-v1.lvt,O=C(Cn1cnnn1)Nc1cccnc1.[Co] MOFid-v1.lvt.cat1;ENESUN_clean,Co8 H128 C128 N96 O16
2614,YODRAM_clean,0.5508485146000001,9.113030158370208e-05,1,0,Co.TWBYWOBDOCUKOW.MOFkey-v1.UNKNOWN,[Co].[Co]O[Co].[O-]C(=O)c1ccncc1 MOFid-v1.UNKNOWN.cat0;YODRAM_clean,Co9 H72 C108 N18 O38
2615,MEFJOY_clean,0.3198984206,0.0001614723574358,0,1,Zn.QMKYBPDZANOJGF.MOFkey-v1.idp,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])[Zn].[Zn][Zn] MOFid-v1.idp.cat0;MEFJOY_clean,Zn18 H36 C108 O76
2616,IKUTOZ_clean,0.35021537,4.97674048980866e-05,1,0,Dy.FDFGHPKPHFUHBP.WIOZZYWDYUOMAY.MOFkey-v1.pcu,[Dy][Dy].[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1cc(N)c(cc1N)C(=O)[O-] MOFid-v1.pcu.cat0;IKUTOZ_clean,Dy2 H22 C40 N2 O12
2617,SAMLAV_manual,0.2563692411,0.0001159324118305,0,0,Cd.KYQCOXFCLRTKLS.QUMITRDILMWWBC.MOFkey-v1.ERROR,O=N(=O)c1cc(ccc1C(=O)[O-])C(=O)[O-].[Cd].n1ccncc1 MOFid-v1.ERROR.cat0;SAMLAV_manual,Cd4 H28 C48 N12 O24
2618,FORQEJ_clean,0.2372814508,0.0001042299505552,0,0,Ce.WJJMNDUMQPNECX.MOFkey-v1.UNKNOWN,[Ce].[O-]C(=O)c1cccc(n1)C(=O)[O-] MOFid-v1.UNKNOWN.cat0;FORQEJ_clean,Ce8 H24 C56 N8 O32
2619,MOGNAY_clean,0.1963232432,0.0001310939997946,0,0,Tb.GJAWHXHKYYXBSV.MOFkey-v1.ERROR,[O-]C(=O)c1ncccc1C(=O)[O-].[Tb] MOFid-v1.ERROR.cat0;MOGNAY_clean,Tb4 H24 C56 N8 O32
2620,WASTUG_clean,0.0763386725,0.0003605986702386,0,1,MoLa.QMKYBPDZANOJGF.MOFkey-v1.sql,O1[Mo]23O[Mo]456O[Mo]781[O]1[Mo]9%108[O]7[La]7[O]4[Mo]486[O]5[La]5[O]3[Mo]36[O]2[La]1[O]1[Mo]2%11(O%10)[Mo]%101(O3)[O]%11[La]1[O]3[Mo](O9)([O]7[Mo]3(O4)O[Mo]34([O]5[Mo]3(O6)(O%10)[O]14)O8)O2.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-] MOFid-v1.sql.cat0;WASTUG_clean,La8 Mo24 P2 H12 C36 O80
2621,LEVDIB_clean,0.4219921614999999,0.0001125975713208,1,0,Cu.LCCANJZSYBTZSP.MOFkey-v1.nbo,"Clc1ccc2c(c1)c(cc(c2c1c([O])cc(c2c1ccc(c2)Cl)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[O])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cu][Cu] MOFid-v1.nbo,UNKNOWN.cat0;LEVDIB_clean",Cu6 H42 C108 Cl6 O30
2622,KUFTAI_clean,0.6299132405,0.000114495992333,1,0,Fe.RLBVUQKTGBHUFL.MOFkey-v1.ERROR,"[Fe].[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Mn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-] MOFid-v1.ERROR,kgd.cat0;KUFTAI_clean",Mn4 Fe6 H96 C192 N16 O32
2623,JOKXAI_clean,0.0596427536,0.0001275606793195,0,0,NiCd.JEVCWSUVFOYBFI.MOFkey-v1.ptt,[C]#N.[Cd].[Ni] MOFid-v1.ptt.cat0;JOKXAI_clean,Cd4 Ni4 C28 N24
2624,COKPUP_clean,0.2229672673,0.0002384657294382,0,1,Zn.YXUXCIBWQAOXRL.MOFkey-v1.UNKNOWN,[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-].[Zn] MOFid-v1.UNKNOWN.cat0;COKPUP_clean,Zn6 H6 C24 O18
2625,RAVWAO_clean,0.3870280015999999,0.0002096609173105,1,1,,* MOFid-v1.NA.NA;RAVWAO_clean,Mg6 H42 C66 O18
2626,QOZGAP_clean,0.6470385369,1.7657540477260603e-05,1,0,Cu.HJXIAILOBGQOFR.MOFkey-v1.cds,[Cu].[O-]C(=O)c1cc(C(=O)Nn2cnnc2)c(cc1C(=O)Nn1cnnc1)C(=O)[O-] MOFid-v1.cds.cat0;QOZGAP_clean,Cu2 H16 C28 N16 O12
2627,PEHTON_clean,0.1572504224,6.949943569003721e-05,0,0,Cu.JXUBBDXLYYAAQM.OGNCVVRIKNGJHQ.MOFkey-v1.ERROR,C(Cc1ccncc1)Cc1ccncc1.O=C1O[Cu]2N3[C]1C=CC=C3C(=O)O2.[Cu][Cu] MOFid-v1.ERROR.cat0;PEHTON_clean,Cu12 H136 C160 N24 O32
2628,ABEYIR_clean,0.128797932,9.21962194131729e-05,0,0,Gd.MUBZPKHOEPUJKR.XIEOKRXVAACBHI.MOFkey-v1.ERROR,[Gd].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ncnc(c1)C(=O)[O-] MOFid-v1.ERROR.cat0;ABEYIR_clean,Gd8 H16 C56 N16 O48
2629,WEHHIC_clean,0.473485711,0.0001869762382765,1,1,Zn.XLWGNTLMUMSPLO.MOFkey-v1.scu,"[O-]C(=O)c1cc(OCC(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Zn][Zn] MOFid-v1.scu,mmm.cat0;WEHHIC_clean",Zn16 H80 C148 O80
2630,YAHPED_clean,0.5410010910999999,9.3405464835911e-05,1,0,Ni.MWVTWFVJZLCBMC.QMKYBPDZANOJGF.MOFkey-v1.ERROR,[Ni].[O-]C(=O)c1cc(cc(c1)C(=O)O)C(=O)[O-].n1ccc(cc1)c1ccncc1 MOFid-v1.ERROR.cat0;YAHPED_clean,Ni4 H48 C76 N8 O24
2631,YAVVEZ_clean,0.2629747502,0.0001334173281599,0,0,,* MOFid-v1.NA.NA;YAVVEZ_clean,Sm4 H24 C62 N10 O26
2632,XACZEH_clean,0.0983140367,4.4348660682307e-05,0,0,Cu.XLTORTMOVVGLEX.MOFkey-v1.UNKNOWN,Nc1ncnc2c1N=C[N]2.[Cu].[Cu][Cu] MOFid-v1.UNKNOWN.cat0;XACZEH_clean,Cu12 H48 C72 N60 O24
