,Unnamed: 0,MOF,U_He (mol/kg),D_He (cm2/s),U_He_binary,D_He_binary,mofkey,mofid,formula_primitive,zeopp_string_noname,zeopp_string_witmofkey,zeopp_string_witmofid,zeopp_string_withpriformula,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,MOF,LCD (Å),LCD/PLD,PLD (Å),density (g/cm3),Pore Volume (cm3/g),Porosity,Surface Area (m2/g),%C,%H,%O,%N,%Halojen,%Metalloids,%Ametal,%Metal,TDU,DU,MP,O-to-M,U_He (mol/kg),D_He (cm2/s),Uptake_bool,Diffusion_bool,A,AB,ABC,ABCD,B
457,457.0,UMOVOJ_clean,0.0714058466,0.0019528933067714,1.0,1.0,Cu.GXHVGMYXKICGKR.MOFkey-v1.nbo,"COc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OC)c1ccc(cc1)C(=O)[O-].[Cu][Cu] MOFid-v1.nbo,fof.cat0;UMOVOJ_clean",Cu6 H78 C126 O30,a MOF with a LCD (Å) of 12.44931; a LCD/PLD of 2.05785283801073; a PLD (Å) of 6.04966; a density (g/cm3) of 0.481059; a Pore Volume (cm3/g) of 1.66466; a Porosity of 0.80079967494; a Surface Area (m2/g) of 5172.97,Cu.GXHVGMYXKICGKR.MOFkey-v1.nbo with a LCD (Å) of 12.44931; a LCD/PLD of 2.05785283801073; a PLD (Å) of 6.04966; a density (g/cm3) of 0.481059; a Pore Volume (cm3/g) of 1.66466; a Porosity of 0.80079967494; a Surface Area (m2/g) of 5172.97,"COc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OC)c1ccc(cc1)C(=O)[O-].[Cu][Cu] MOFid-v1.nbo,fof.cat0;UMOVOJ_clean with a LCD (Å) of 12.44931; a LCD/PLD of 2.05785283801073; a PLD (Å) of 6.04966; a density (g/cm3) of 0.481059; a Pore Volume (cm3/g) of 1.66466; a Porosity of 0.80079967494; a Surface Area (m2/g) of 5172.97",Cu6 H78 C126 O30 with a LCD (Å) of 12.44931; a LCD/PLD of 2.05785283801073; a PLD (Å) of 6.04966; a density (g/cm3) of 0.481059; a Pore Volume (cm3/g) of 1.66466; a Porosity of 0.80079967494; a Surface Area (m2/g) of 5172.97,457,457,457,457,RAHNOF_clean,19.03849,2.8961692689635,6.57368,0.594852,1.30553,0.77659713156,3660.55,52.1739130434783,21.7391304347826,17.3913043478261,4.34782608695652,0.0,0.0,0.0,4.34782608695652,229.0,0.795138888888889,8.33333333333333,8.0,0.0556988503,0.0014612023560703,1,1,"[19.03849, 6.57368, 2.8961692689635]","[19.03849, 6.57368, 2.8961692689635, 0.594852, 1.30553, 0.77659713156, 3660.55]","[19.03849, 6.57368, 2.8961692689635, 0.594852, 1.30553, 0.77659713156, 3660.55, 52.1739130434783, 21.7391304347826, 17.3913043478261, 4.34782608695652, 0.0, 0.0, 0.0, 4.34782608695652]","[19.03849, 6.57368, 2.8961692689635, 0.594852, 1.30553, 0.77659713156, 3660.55, 52.1739130434783, 21.7391304347826, 17.3913043478261, 4.34782608695652, 0.0, 0.0, 0.0, 4.34782608695652, 229.0, 0.795138888888889, 8.0, 8.33333333333333]","[0.594852, 1.30553, 0.77659713156, 3660.55]"
458,458.0,UMOYOM07_clean,0.0607881972,0.0028738249909436,1.0,1.0,Cu.GDQOGZLCBMZCFB.MOFkey-v1.nbo,"C[C](Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])O[C](C)C)c1ccc(cc1)C(=O)[O-])C.[Cu][Cu] MOFid-v1.nbo,fof.cat0;UMOYOM07_clean",Cu6 H96 C138 O30,a MOF with a LCD (Å) of 9.75529; a LCD/PLD of 1.8164449012576; a PLD (Å) of 5.37054; a density (g/cm3) of 0.541661; a Pore Volume (cm3/g) of 1.42377; a Porosity of 0.77120068197; a Surface Area (m2/g) of 5154.28,Cu.GDQOGZLCBMZCFB.MOFkey-v1.nbo with a LCD (Å) of 9.75529; a LCD/PLD of 1.8164449012576; a PLD (Å) of 5.37054; a density (g/cm3) of 0.541661; a Pore Volume (cm3/g) of 1.42377; a Porosity of 0.77120068197; a Surface Area (m2/g) of 5154.28,"C[C](Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])O[C](C)C)c1ccc(cc1)C(=O)[O-])C.[Cu][Cu] MOFid-v1.nbo,fof.cat0;UMOYOM07_clean with a LCD (Å) of 9.75529; a LCD/PLD of 1.8164449012576; a PLD (Å) of 5.37054; a density (g/cm3) of 0.541661; a Pore Volume (cm3/g) of 1.42377; a Porosity of 0.77120068197; a Surface Area (m2/g) of 5154.28",Cu6 H96 C138 O30 with a LCD (Å) of 9.75529; a LCD/PLD of 1.8164449012576; a PLD (Å) of 5.37054; a density (g/cm3) of 0.541661; a Pore Volume (cm3/g) of 1.42377; a Porosity of 0.77120068197; a Surface Area (m2/g) of 5154.28,458,458,458,458,RANWAH_clean,16.74527,1.79496752602902,9.32901,0.807635,0.863509,0.697400091215,1518.16,52.6315789473684,10.5263157894737,21.0526315789474,0.0,0.0,0.0,10.5263157894737,5.26315789473684,865.0,0.901041666666667,10.0,8.0,0.0385741816,0.0016599956949823,1,1,"[16.74527, 9.32901, 1.79496752602902]","[16.74527, 9.32901, 1.79496752602902, 0.807635, 0.863509, 0.697400091215, 1518.16]","[16.74527, 9.32901, 1.79496752602902, 0.807635, 0.863509, 0.697400091215, 1518.16, 52.6315789473684, 10.5263157894737, 21.0526315789474, 0.0, 0.0, 0.0, 10.5263157894737, 5.26315789473684]","[16.74527, 9.32901, 1.79496752602902, 0.807635, 0.863509, 0.697400091215, 1518.16, 52.6315789473684, 10.5263157894737, 21.0526315789474, 0.0, 0.0, 0.0, 10.5263157894737, 5.26315789473684, 865.0, 0.901041666666667, 8.0, 10.0]","[0.807635, 0.863509, 0.697400091215, 1518.16]"
459,459.0,UMOYOM08_clean,0.0582677996,0.0021458670749381,1.0,1.0,Cu.KZJZBVSOCVBKOK.MOFkey-v1.nbo,"[C][C]C1([C][C]1)Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OC1([C][C])[C][C]1)c1ccc(cc1)C(=O)[O-].[Cu][Cu] MOFid-v1.nbo,fof.cat0;UMOYOM08_clean",Cu6 H60 C150 O30,a MOF with a LCD (Å) of 9.66223; a LCD/PLD of 1.78173607256594; a PLD (Å) of 5.42293; a density (g/cm3) of 0.547658; a Pore Volume (cm3/g) of 1.39576; a Porosity of 0.76439913008; a Surface Area (m2/g) of 4909.89,Cu.KZJZBVSOCVBKOK.MOFkey-v1.nbo with a LCD (Å) of 9.66223; a LCD/PLD of 1.78173607256594; a PLD (Å) of 5.42293; a density (g/cm3) of 0.547658; a Pore Volume (cm3/g) of 1.39576; a Porosity of 0.76439913008; a Surface Area (m2/g) of 4909.89,"[C][C]C1([C][C]1)Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OC1([C][C])[C][C]1)c1ccc(cc1)C(=O)[O-].[Cu][Cu] MOFid-v1.nbo,fof.cat0;UMOYOM08_clean with a LCD (Å) of 9.66223; a LCD/PLD of 1.78173607256594; a PLD (Å) of 5.42293; a density (g/cm3) of 0.547658; a Pore Volume (cm3/g) of 1.39576; a Porosity of 0.76439913008; a Surface Area (m2/g) of 4909.89",Cu6 H60 C150 O30 with a LCD (Å) of 9.66223; a LCD/PLD of 1.78173607256594; a PLD (Å) of 5.42293; a density (g/cm3) of 0.547658; a Pore Volume (cm3/g) of 1.39576; a Porosity of 0.76439913008; a Surface Area (m2/g) of 4909.89,459,459,459,459,RASGAT_clean,7.32111,1.33888128922766,5.46808,1.5718,0.467871,0.7353996378,1734.34,14.2857142857143,0.0,0.0,14.2857142857143,28.5714285714286,0.0,14.2857142857143,28.5714285714286,9.0,1.125,200.0,0.0,0.0161816475,0.0022749314811822,0,1,"[7.32111, 5.46808, 1.33888128922766]","[7.32111, 5.46808, 1.33888128922766, 1.5718, 0.467871, 0.7353996378, 1734.34]","[7.32111, 5.46808, 1.33888128922766, 1.5718, 0.467871, 0.7353996378, 1734.34, 14.2857142857143, 0.0, 0.0, 14.2857142857143, 28.5714285714286, 0.0, 14.2857142857143, 28.5714285714286]","[7.32111, 5.46808, 1.33888128922766, 1.5718, 0.467871, 0.7353996378, 1734.34, 14.2857142857143, 0.0, 0.0, 14.2857142857143, 28.5714285714286, 0.0, 14.2857142857143, 28.5714285714286, 9.0, 1.125, 0.0, 200.0]","[1.5718, 0.467871, 0.7353996378, 1734.34]"
460,460.0,UTEWOG_clean,0.042648301,0.002449243193998,1.0,1.0,Ni.PJSMFZDMZONQKK.MOFkey-v1.the,N1=C[C](C=N1)c1cc(cc(c1)C1=C[N]N=C1)C1=C[N]N=C1.N1=C[C](C=N1)c1cc(cc(c1)C1=C[N]N=C1)[C]1C=NN=C1.[Ni] MOFid-v1.the.cat0;UTEWOG_clean,Ni12 H72 C120 N48,a MOF with a LCD (Å) of 14.59149; a LCD/PLD of 1.52747446007355; a PLD (Å) of 9.55269; a density (g/cm3) of 0.752086; a Pore Volume (cm3/g) of 0.957869; a Porosity of 0.720399864734; a Surface Area (m2/g) of 1745.71,Ni.PJSMFZDMZONQKK.MOFkey-v1.the with a LCD (Å) of 14.59149; a LCD/PLD of 1.52747446007355; a PLD (Å) of 9.55269; a density (g/cm3) of 0.752086; a Pore Volume (cm3/g) of 0.957869; a Porosity of 0.720399864734; a Surface Area (m2/g) of 1745.71,N1=C[C](C=N1)c1cc(cc(c1)C1=C[N]N=C1)C1=C[N]N=C1.N1=C[C](C=N1)c1cc(cc(c1)C1=C[N]N=C1)[C]1C=NN=C1.[Ni] MOFid-v1.the.cat0;UTEWOG_clean with a LCD (Å) of 14.59149; a LCD/PLD of 1.52747446007355; a PLD (Å) of 9.55269; a density (g/cm3) of 0.752086; a Pore Volume (cm3/g) of 0.957869; a Porosity of 0.720399864734; a Surface Area (m2/g) of 1745.71,Ni12 H72 C120 N48 with a LCD (Å) of 14.59149; a LCD/PLD of 1.52747446007355; a PLD (Å) of 9.55269; a density (g/cm3) of 0.752086; a Pore Volume (cm3/g) of 0.957869; a Porosity of 0.720399864734; a Surface Area (m2/g) of 1745.71,460,460,460,460,RAVWAO_clean,17.92516,1.02347899817003,17.51395,0.536552,1.40937,0.75620029224,2738.65,50.0,31.8181818181818,13.6363636363636,0.0,0.0,0.0,0.0,4.54545454545455,46.0,0.696969696969697,9.09090909090909,6.0,0.0564836981,0.0025584718913897,1,1,"[17.92516, 17.51395, 1.02347899817003]","[17.92516, 17.51395, 1.02347899817003, 0.536552, 1.40937, 0.75620029224, 2738.65]","[17.92516, 17.51395, 1.02347899817003, 0.536552, 1.40937, 0.75620029224, 2738.65, 50.0, 31.8181818181818, 13.6363636363636, 0.0, 0.0, 0.0, 0.0, 4.54545454545455]","[17.92516, 17.51395, 1.02347899817003, 0.536552, 1.40937, 0.75620029224, 2738.65, 50.0, 31.8181818181818, 13.6363636363636, 0.0, 0.0, 0.0, 0.0, 4.54545454545455, 46.0, 0.696969696969697, 6.0, 9.09090909090909]","[0.536552, 1.40937, 0.75620029224, 2738.65]"
461,461.0,UVEVUN_clean,0.0404432564,0.0012556968077986,1.0,0.0,Cu.OMHGWUPOXYKDPL.MOFkey-v1.ERROR,"[Cu][Cu].[O-]C(=O)c1cc(C#Cc2cncc(c2)C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-] MOFid-v1.ERROR,UNKNOWN.cat0;UVEVUN_clean",Cu24 H108 C300 N12 O96,a MOF with a LCD (Å) of 13.08634; a LCD/PLD of 2.00270570969021; a PLD (Å) of 6.53433; a density (g/cm3) of 0.765991; a Pore Volume (cm3/g) of 0.920115; a Porosity of 0.704799808965; a Surface Area (m2/g) of 2929.42,Cu.OMHGWUPOXYKDPL.MOFkey-v1.ERROR with a LCD (Å) of 13.08634; a LCD/PLD of 2.00270570969021; a PLD (Å) of 6.53433; a density (g/cm3) of 0.765991; a Pore Volume (cm3/g) of 0.920115; a Porosity of 0.704799808965; a Surface Area (m2/g) of 2929.42,"[Cu][Cu].[O-]C(=O)c1cc(C#Cc2cncc(c2)C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-] MOFid-v1.ERROR,UNKNOWN.cat0;UVEVUN_clean with a LCD (Å) of 13.08634; a LCD/PLD of 2.00270570969021; a PLD (Å) of 6.53433; a density (g/cm3) of 0.765991; a Pore Volume (cm3/g) of 0.920115; a Porosity of 0.704799808965; a Surface Area (m2/g) of 2929.42",Cu24 H108 C300 N12 O96 with a LCD (Å) of 13.08634; a LCD/PLD of 2.00270570969021; a PLD (Å) of 6.53433; a density (g/cm3) of 0.765991; a Pore Volume (cm3/g) of 0.920115; a Porosity of 0.704799808965; a Surface Area (m2/g) of 2929.42,461,461,461,461,RAVWUI_clean,36.78756,1.00972823361594,36.43313,0.334728,2.54117,0.85060075176,3019.95,50.0,41.304347826087,6.52173913043478,0.0,0.0,0.0,0.0,2.17391304347826,82.0,0.594202898550725,4.34782608695652,6.0,0.1001904554,0.0029388107692411,1,1,"[36.78756, 36.43313, 1.00972823361594]","[36.78756, 36.43313, 1.00972823361594, 0.334728, 2.54117, 0.85060075176, 3019.95]","[36.78756, 36.43313, 1.00972823361594, 0.334728, 2.54117, 0.85060075176, 3019.95, 50.0, 41.304347826087, 6.52173913043478, 0.0, 0.0, 0.0, 0.0, 2.17391304347826]","[36.78756, 36.43313, 1.00972823361594, 0.334728, 2.54117, 0.85060075176, 3019.95, 50.0, 41.304347826087, 6.52173913043478, 0.0, 0.0, 0.0, 0.0, 2.17391304347826, 82.0, 0.594202898550725, 6.0, 4.34782608695652]","[0.334728, 2.54117, 0.85060075176, 3019.95]"
462,462.0,UXUNUX_clean,0.0406841051,0.0008500146637332,1.0,0.0,Cu.MWVTWFVJZLCBMC.MOFkey-v1.lvt,[Cu].n1ccc(cc1)c1ccncc1 MOFid-v1.lvt.cat1;UXUNUX_clean,Cu8 H128 C160 N32,a MOF with a LCD (Å) of 7.36512; a LCD/PLD of 1.27134758922591; a PLD (Å) of 5.79316; a density (g/cm3) of 0.678518; a Pore Volume (cm3/g) of 1.02989; a Porosity of 0.69879890302; a Surface Area (m2/g) of 3472.7,Cu.MWVTWFVJZLCBMC.MOFkey-v1.lvt with a LCD (Å) of 7.36512; a LCD/PLD of 1.27134758922591; a PLD (Å) of 5.79316; a density (g/cm3) of 0.678518; a Pore Volume (cm3/g) of 1.02989; a Porosity of 0.69879890302; a Surface Area (m2/g) of 3472.7,[Cu].n1ccc(cc1)c1ccncc1 MOFid-v1.lvt.cat1;UXUNUX_clean with a LCD (Å) of 7.36512; a LCD/PLD of 1.27134758922591; a PLD (Å) of 5.79316; a density (g/cm3) of 0.678518; a Pore Volume (cm3/g) of 1.02989; a Porosity of 0.69879890302; a Surface Area (m2/g) of 3472.7,Cu8 H128 C160 N32 with a LCD (Å) of 7.36512; a LCD/PLD of 1.27134758922591; a PLD (Å) of 5.79316; a density (g/cm3) of 0.678518; a Pore Volume (cm3/g) of 1.02989; a Porosity of 0.69879890302; a Surface Area (m2/g) of 3472.7,462,462,462,462,REWLEM_clean_h,12.46985,2.10636155869252,5.92009,0.703058,1.02182,0.71839872556,3087.73,59.2592592592593,22.2222222222222,9.87654320987654,4.93827160493827,0.0,0.0,0.0,3.7037037037037,313.0,0.815104166666667,6.25,5.33333333333333,0.0441006181,0.0013088049280152,1,0,"[12.46985, 5.92009, 2.10636155869252]","[12.46985, 5.92009, 2.10636155869252, 0.703058, 1.02182, 0.71839872556, 3087.73]","[12.46985, 5.92009, 2.10636155869252, 0.703058, 1.02182, 0.71839872556, 3087.73, 59.2592592592593, 22.2222222222222, 9.87654320987654, 4.93827160493827, 0.0, 0.0, 0.0, 3.7037037037037]","[12.46985, 5.92009, 2.10636155869252, 0.703058, 1.02182, 0.71839872556, 3087.73, 59.2592592592593, 22.2222222222222, 9.87654320987654, 4.93827160493827, 0.0, 0.0, 0.0, 3.7037037037037, 313.0, 0.815104166666667, 5.33333333333333, 6.25]","[0.703058, 1.02182, 0.71839872556, 3087.73]"
463,463.0,UXUPIN_clean,0.0422199425,0.0013847742085276,1.0,0.0,Cu.MWVTWFVJZLCBMC.MOFkey-v1.lvt,[Cu].n1ccc(cc1)c1ccncc1 MOFid-v1.lvt.cat1;UXUPIN_clean,Cu8 H128 C160 N32,a MOF with a LCD (Å) of 7.3374; a LCD/PLD of 1.28221079745424; a PLD (Å) of 5.72246; a density (g/cm3) of 0.669934; a Pore Volume (cm3/g) of 1.05473; a Porosity of 0.70659948782; a Surface Area (m2/g) of 3652.82,Cu.MWVTWFVJZLCBMC.MOFkey-v1.lvt with a LCD (Å) of 7.3374; a LCD/PLD of 1.28221079745424; a PLD (Å) of 5.72246; a density (g/cm3) of 0.669934; a Pore Volume (cm3/g) of 1.05473; a Porosity of 0.70659948782; a Surface Area (m2/g) of 3652.82,[Cu].n1ccc(cc1)c1ccncc1 MOFid-v1.lvt.cat1;UXUPIN_clean with a LCD (Å) of 7.3374; a LCD/PLD of 1.28221079745424; a PLD (Å) of 5.72246; a density (g/cm3) of 0.669934; a Pore Volume (cm3/g) of 1.05473; a Porosity of 0.70659948782; a Surface Area (m2/g) of 3652.82,Cu8 H128 C160 N32 with a LCD (Å) of 7.3374; a LCD/PLD of 1.28221079745424; a PLD (Å) of 5.72246; a density (g/cm3) of 0.669934; a Pore Volume (cm3/g) of 1.05473; a Porosity of 0.70659948782; a Surface Area (m2/g) of 3652.82,463,463,463,463,REWNEO_clean,19.37323,2.86186174652298,6.76945,0.57834,1.36598,0.7900008732,3797.39,48.0,20.0,16.0,12.0,0.0,0.0,0.0,4.0,229.0,0.795138888888889,8.33333333333333,8.0,0.0586764602,0.0022400975684837,1,1,"[19.37323, 6.76945, 2.86186174652298]","[19.37323, 6.76945, 2.86186174652298, 0.57834, 1.36598, 0.7900008732, 3797.39]","[19.37323, 6.76945, 2.86186174652298, 0.57834, 1.36598, 0.7900008732, 3797.39, 48.0, 20.0, 16.0, 12.0, 0.0, 0.0, 0.0, 4.0]","[19.37323, 6.76945, 2.86186174652298, 0.57834, 1.36598, 0.7900008732, 3797.39, 48.0, 20.0, 16.0, 12.0, 0.0, 0.0, 0.0, 4.0, 229.0, 0.795138888888889, 8.0, 8.33333333333333]","[0.57834, 1.36598, 0.7900008732, 3797.39]"
464,464.0,VACFOV_clean_h,0.0291666004,0.0010607043752218,0.0,0.0,In.KKEYFWRCBNTPAC.MOFkey-v1.qtz,[In].[O-]C(=O)c1ccc(cc1)C(=O)[O-] MOFid-v1.qtz.cat0;VACFOV_clean_h,In3 H24 C48 O24,a MOF with a LCD (Å) of 7.04016; a LCD/PLD of 1.03474397282683; a PLD (Å) of 6.80377; a density (g/cm3) of 0.930569; a Pore Volume (cm3/g) of 0.712252; a Porosity of 0.662799631388; a Surface Area (m2/g) of 2722.98,In.KKEYFWRCBNTPAC.MOFkey-v1.qtz with a LCD (Å) of 7.04016; a LCD/PLD of 1.03474397282683; a PLD (Å) of 6.80377; a density (g/cm3) of 0.930569; a Pore Volume (cm3/g) of 0.712252; a Porosity of 0.662799631388; a Surface Area (m2/g) of 2722.98,[In].[O-]C(=O)c1ccc(cc1)C(=O)[O-] MOFid-v1.qtz.cat0;VACFOV_clean_h with a LCD (Å) of 7.04016; a LCD/PLD of 1.03474397282683; a PLD (Å) of 6.80377; a density (g/cm3) of 0.930569; a Pore Volume (cm3/g) of 0.712252; a Porosity of 0.662799631388; a Surface Area (m2/g) of 2722.98,In3 H24 C48 O24 with a LCD (Å) of 7.04016; a LCD/PLD of 1.03474397282683; a PLD (Å) of 6.80377; a density (g/cm3) of 0.930569; a Pore Volume (cm3/g) of 0.712252; a Porosity of 0.662799631388; a Surface Area (m2/g) of 2722.98,464,464,464,464,REWNEO01_clean,18.51106,2.66629312853073,6.94262,0.597667,1.30608,0.78060091536,3782.32,48.0,20.0,16.0,12.0,0.0,0.0,0.0,4.0,229.0,0.795138888888889,8.33333333333333,8.0,0.0558789193,0.0018205869620802,1,1,"[18.51106, 6.94262, 2.66629312853073]","[18.51106, 6.94262, 2.66629312853073, 0.597667, 1.30608, 0.78060091536, 3782.32]","[18.51106, 6.94262, 2.66629312853073, 0.597667, 1.30608, 0.78060091536, 3782.32, 48.0, 20.0, 16.0, 12.0, 0.0, 0.0, 0.0, 4.0]","[18.51106, 6.94262, 2.66629312853073, 0.597667, 1.30608, 0.78060091536, 3782.32, 48.0, 20.0, 16.0, 12.0, 0.0, 0.0, 0.0, 4.0, 229.0, 0.795138888888889, 8.0, 8.33333333333333]","[0.597667, 1.30608, 0.78060091536, 3782.32]"
465,465.0,VALWUD_clean,0.0331049524,0.0018247764508495,0.0,1.0,Co.MXBBZODCMBYDCL.MOFkey-v1.soc,"[Co][O]([Co])[Co].[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-] MOFid-v1.soc,edq.cat0;VALWUD_clean",Co24 H72 C192 N24 O104,a MOF with a LCD (Å) of 10.17237; a LCD/PLD of 1.66659075642643; a PLD (Å) of 6.1037; a density (g/cm3) of 0.867774; a Pore Volume (cm3/g) of 0.782692; a Porosity of 0.679199767608; a Surface Area (m2/g) of 1727.49,Co.MXBBZODCMBYDCL.MOFkey-v1.soc with a LCD (Å) of 10.17237; a LCD/PLD of 1.66659075642643; a PLD (Å) of 6.1037; a density (g/cm3) of 0.867774; a Pore Volume (cm3/g) of 0.782692; a Porosity of 0.679199767608; a Surface Area (m2/g) of 1727.49,"[Co][O]([Co])[Co].[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-] MOFid-v1.soc,edq.cat0;VALWUD_clean with a LCD (Å) of 10.17237; a LCD/PLD of 1.66659075642643; a PLD (Å) of 6.1037; a density (g/cm3) of 0.867774; a Pore Volume (cm3/g) of 0.782692; a Porosity of 0.679199767608; a Surface Area (m2/g) of 1727.49",Co24 H72 C192 N24 O104 with a LCD (Å) of 10.17237; a LCD/PLD of 1.66659075642643; a PLD (Å) of 6.1037; a density (g/cm3) of 0.867774; a Pore Volume (cm3/g) of 0.782692; a Porosity of 0.679199767608; a Surface Area (m2/g) of 1727.49,465,465,465,465,REYJEM_clean,10.02209,1.5987687899908,6.26863,0.811705,0.886775,0.719799701375,2648.47,46.8354430379747,25.3164556962025,25.3164556962025,0.0,0.0,0.0,0.0,2.53164556962025,55.0,0.743243243243243,5.40540540540541,20.0,0.0392352979,0.0021095036623624,1,1,"[10.02209, 6.26863, 1.5987687899908]","[10.02209, 6.26863, 1.5987687899908, 0.811705, 0.886775, 0.719799701375, 2648.47]","[10.02209, 6.26863, 1.5987687899908, 0.811705, 0.886775, 0.719799701375, 2648.47, 46.8354430379747, 25.3164556962025, 25.3164556962025, 0.0, 0.0, 0.0, 0.0, 2.53164556962025]","[10.02209, 6.26863, 1.5987687899908, 0.811705, 0.886775, 0.719799701375, 2648.47, 46.8354430379747, 25.3164556962025, 25.3164556962025, 0.0, 0.0, 0.0, 0.0, 2.53164556962025, 55.0, 0.743243243243243, 20.0, 5.40540540540541]","[0.811705, 0.886775, 0.719799701375, 2648.47]"
466,466.0,VALXAK_clean,0.0391193907,0.0013612215946377,1.0,0.0,Mg.MXBBZODCMBYDCL.MOFkey-v1.soc,"[Mg][O]([Mg])[Mg].[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-] MOFid-v1.soc,edq.cat0;VALXAK_clean",Mg24 H72 C192 N24 O104,a MOF with a LCD (Å) of 9.98876; a LCD/PLD of 1.60085261192535; a PLD (Å) of 6.23965; a density (g/cm3) of 0.742505; a Pore Volume (cm3/g) of 0.929286; a Porosity of 0.68999950143; a Surface Area (m2/g) of 2003.86,Mg.MXBBZODCMBYDCL.MOFkey-v1.soc with a LCD (Å) of 9.98876; a LCD/PLD of 1.60085261192535; a PLD (Å) of 6.23965; a density (g/cm3) of 0.742505; a Pore Volume (cm3/g) of 0.929286; a Porosity of 0.68999950143; a Surface Area (m2/g) of 2003.86,"[Mg][O]([Mg])[Mg].[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-] MOFid-v1.soc,edq.cat0;VALXAK_clean with a LCD (Å) of 9.98876; a LCD/PLD of 1.60085261192535; a PLD (Å) of 6.23965; a density (g/cm3) of 0.742505; a Pore Volume (cm3/g) of 0.929286; a Porosity of 0.68999950143; a Surface Area (m2/g) of 2003.86",Mg24 H72 C192 N24 O104 with a LCD (Å) of 9.98876; a LCD/PLD of 1.60085261192535; a PLD (Å) of 6.23965; a density (g/cm3) of 0.742505; a Pore Volume (cm3/g) of 0.929286; a Porosity of 0.68999950143; a Surface Area (m2/g) of 2003.86,466,466,466,466,REZXUQ_clean,15.26291,1.09333557784949,13.95995,0.361934,2.37115,0.8581998041,4846.42,72.4137931034483,0.0,22.4137931034483,0.0,0.0,0.0,0.0,5.17241379310345,85.0,1.01190476190476,7.14285714285714,8.66666666666667,0.0961575475,0.0036353262537006,1,1,"[15.26291, 13.95995, 1.09333557784949]","[15.26291, 13.95995, 1.09333557784949, 0.361934, 2.37115, 0.8581998041, 4846.42]","[15.26291, 13.95995, 1.09333557784949, 0.361934, 2.37115, 0.8581998041, 4846.42, 72.4137931034483, 0.0, 22.4137931034483, 0.0, 0.0, 0.0, 0.0, 5.17241379310345]","[15.26291, 13.95995, 1.09333557784949, 0.361934, 2.37115, 0.8581998041, 4846.42, 72.4137931034483, 0.0, 22.4137931034483, 0.0, 0.0, 0.0, 0.0, 5.17241379310345, 85.0, 1.01190476190476, 8.66666666666667, 7.14285714285714]","[0.361934, 2.37115, 0.8581998041, 4846.42]"
